弁	bian4	cap	[Add example]
奘	zang4/zhuang3	great, fat/stout	[Add example]
咣	guang1	[Add meaning]	[Add example]
缫	sao1	reel silk from cocoons	[Add example]
腴	yu2	fat on belly/fertile/rich	[Add example]
缈	miao3	indistinct	[Add example]
喵	miao1	meow (onomat. for cat's mewing)	[Add example]
潢	huang2	dye paper/lake/pond/mount scroll	[Add example]
遛	liu4/liu2	to stroll/walk a horse/to linger	[Add example]
柚	you4	pomelo/shaddock	[Add example]
郏	jia2	name of a district in Henan	[Add example]
荻	di2	Anaphalis yedoensis	[Add example]
藜	li2	Chenopodium album	[Add example]
琨	kun1	(jade)	[Add example]
镳	biao1	darts/escort/horsebit	[Add example]
雉	zhi4	ringed pheasant	[Add example]
橐	tuo2	sack/tube for blowing fire	[Add example]
陽	yang2	[Add meaning]	[Add example]
骈	pian2	literary style	[Add example]
蛉	ling2	sandfly	[Add example]
艮	gen4	a sign in trigram	[Add example]
搽	cha2	apply (ointment, powder)/smear/paint on	[Add example]
濡	ru2	dilatory/to moisten	[Add example]
寮	liao2	Laos/fellow-official/hut	[Add example]
柩	jiu4	bier	[Add example]
佗	tuo2	carry on the back	[Add example]
啷	lang1	[Add meaning]	[Add example]
诜	shen1	inform/inquire	[Add example]
視	shi4	[Add meaning]	[Add example]
偻	lou2/lv3	hunchback	[Add example]
夯	hang1/ben4	drive piles	[Add example]
闱	wei2	door to women's room/gate to palace	[Add example]
谖	xuan1	Hemerocallis flava/false/forget	[Add example]
夥	huo3	assistant/partner/many/great/numerous	[Add example]
枸	gou1/gou3/ju3	Acgle sepiaria, Lycium chinense, Citrus medica	[Add example]
膑	bin4	kneecap/patella	[Add example]
虻	meng2	Tabanus trigonus/house fly	[Add example]
筠	yun2/jun1	skin of bamboo	[Add example]
埽	sao4	broom/dike	[Add example]
笞	chi1	to whip with bamboo strips	[Add example]
臾	yu2	(surname)/a moment/little while	[Add example]
婀	e1	graceful/willowy/unstable	[Add example]
珞	luo4	neck-ornament	[Add example]
粑	ba1	tsamba (food in Tibet)	[Add example]
怵	chu4	fearful/timid/to fear	[Add example]
绻	quan3	bound in a league	[Add example]
殒	yun3	perish/die	[Add example]
觊	ji4	covet/long for	[Add example]
崂	lao2	name of a mountain in Shandong	[Add example]
颧	quan2	cheek bones	[Add example]
嗑	ke4/ke1	to crack (seeds) with front teeth	[Add example]
榛	zhen1	hazel tree/Corylus heterophylla	[Add example]
昱	yu4	bright light	[Add example]
蜴	yi4	chameleon/Eumeces latiscutatus	[Add example]
鳝	shan4	Chinese yellow eel	[Add example]
噙	qin2	hold in the mouth	[Add example]
淼	miao3	a flood/infinity	[Add example]
矾	fan2	alum	[Add example]
硼	peng2	boron	[Add example]
囿	you4	park/to limit/be limited to	[Add example]
泅	qiu2	submerge/swim under water	[Add example]
邂	xie4	meet unexpectedly	[Add example]
钜	ju4	great/hard iron	[Add example]
蠹	du4	bookworm/Lepisma saccharina	[Add example]
垩	e4	to whitewash/to plaster	[Add example]
乩	ji1	to divine	[Add example]
嗝	ge2	hiccup/belch	[Add example]
淦	gan4	name of a river	[Add example]
樽	zun1	goblet/bottle/wine-jar	[Add example]
诮	qiao4	ridicule/to blame	[Add example]
揆	kui2	consider/estimate	[Add example]
啐	cui4	sip/spit	[Add example]
淅	xi1	sound of rain/sleet etc.	[Add example]
榉	ju3	Zeikowa acuminata	[Add example]
馗	kui2	cheekbone/crossroads/high	[Add example]
辔	pei4	bridle/reins	[Add example]
暹	xian1	Siam	[Add example]
骛	wu4	fast/greedy/run rapidly	[Add example]
鱿	you2	cuttlefish	[Add example]
苫	shan1	straw mat/thatch	[Add example]
犷	guang3	[Add meaning]	[Add example]
獠	liao2	fierce/hunt/name of a tribe	[Add example]
詈	li4	curse/scold	[Add example]
竦	song3	horrified/incite/raise	[Add example]
篙	gao1	pole for punting boats	[Add example]
诨	hun4	jest/nickname	[Add example]
铰	jiao3	scissors/to cut (with scissors)	[Add example]
馄	hun2	Chinese ravioli	[Add example]
蜚	fei3/fei1	gad-fly	[Add example]
峒	tong2/dong4	name of a mountain	[Add example]
滢	ying2	clear/limpid (of water)	[Add example]
琬	wan3	ensign of royalty	[Add example]
靓	jing4/liang4	make up (face)	[Add example]
狻	suan1	(mythical animal)	[Add example]
璨	can4	gem/luster of gem	[Add example]
犟	jiang4	[Add meaning]	[Add example]
鸬	lu2	fishing cormorant	[Add example]
螨	man3	[Add meaning]	[Add example]
芩	qin2	Phragmites japonica	[Add example]
嘹	liao2	clear sound/cry (of cranes etc.)	[Add example]
锟	kun1	steel sword	[Add example]
蜇	zhe1/zhe2	to sting, jellyfish	[Add example]
洹	huan2	name of a river	[Add example]
栉	zhi4	[Add meaning]	[Add example]
俪	li4	husband and wife	[Add example]
钍	tu3	thorium	[Add example]
锨	xian1	[Add meaning]	[Add example]
瑁	mao4	(jade)	[Add example]
壹	yi1	one (alternate form of 一 used on checks)	[Add example]
痿	wei3	atrophy	[Add example]
竑	hong2	[Add meaning]	[Add example]
粕	po4	grains in distilled liquor	[Add example]
犄	ji1	ox-horns/wing of an army	[Add example]
瘙	sao4	[Add meaning]	[Add example]
饯	jian4	farewell dinner/preserves	[Add example]
抟	tuan2	roll round with hand	[Add example]
衲	na4	cassock/to line	[Add example]
踮	dian3	tip toe	[Add example]
龅	pao2/bao1	projecting teeth	[Add example]
愎	bi4	perverse/obstinate	[Add example]
馥	fu4	[Add meaning]	[Add example]
梏	gu4	braces (med.)/fetters/manacles	[Add example]
讣	fu4	obituary notice	[Add example]
邝	kuang4	(surname)	[Add example]
艿	nai3	[Add meaning]	[Add example]
趺	fu1	instep/tarsus	[Add example]
鲟	xun2	acipenser sp./sturgeon	[Add example]
剜	wan1	scoop out	[Add example]
绉	zhou4	crepe/wrinkle	[Add example]
罅	xia4	crack/grudge	[Add example]
笥	si4	hamper/trunk	[Add example]
衩	cha3/cha4	open seam of a garment/shorts/panties, slit on either side of robe	[Add example]
姣	jiao1	(surname)/cunning/pretty	[Add example]
斫	zhuo2	chop/carve wood	[Add example]
鹗	e4	fish eagle/fish hawk/osprey	[Add example]
腎	shen4	[Add meaning]	[Add example]
爻	yao2	lines on a trigram	[Add example]
猕	mi2	macaque	[Add example]
晗	han2	[Add meaning]	[Add example]
铩	sha1	spear	[Add example]
窕	tiao3	quiet and elegant	[Add example]
仨	sa1	three (of)	[Add example]
搡	sang3	push back/push over	[Add example]
崴	wei1/wai3	high, lofty/precipitous	[Add example]
酢	zuo4	toast to host by guest	[Add example]
檄	xi2	dispatch/order	[Add example]
佞	ning4	eloquent/talent	[Add example]
孑	jie2	alone/mosquito larvae/small	[Add example]
璀	cui3	luster of gems	[Add example]
岷	min2	name of a river in Sichuan	[Add example]
舛	chuan3	mistaken/erroneous/contradictory	[Add example]
邕	yong1	harmonious	[Add example]
闿	kai3	[Add meaning]	[Add example]
铂	bo2	platinum	[Add example]
霁	ji4	sky clearing up	[Add example]
犒	kao4	give a bonus to	[Add example]
馏	liu4/liu2	reheat by steaming	[Add example]
阈	yu4	threshold	[Add example]
麋	mi2	(surname)/moose/river bank	[Add example]
麒	qi2	mythical unicorn	[Add example]
苁	cong1	Boschniakia glabra	[Add example]
摁	en4	to press (with finger)	[Add example]
涔	cen2	overflow/rainwater/tearful	[Add example]
宥	you4	forgive/help/profound	[Add example]
妍	yan2	beautiful	[Add example]
铤	ding4/ting3	ingot, big arrow/walk fast	[Add example]
锷	e4	blade edge/sharp	[Add example]
嗲	dia3	[Add meaning]	[Add example]
恽	yun4	(surname)	[Add example]
麂	ji3	Moschus chinensis	[Add example]
赝	yan4	false	[Add example]
胛	jia3	shoulder blade	[Add example]
哂	shen3	smile	[Add example]
撷	xie2	collect	[Add example]
呶	nao2	clamor	[Add example]
噘	jue1	pout	[Add example]
懔	lin3	fear	[Add example]
栎	li4	oak/Quercus serrata	[Add example]
桎	zhi4	fetters	[Add example]
霰	xian4	sleet	[Add example]
飨	xiang3	offer or enjoy sacrifice	[Add example]
揄	yu2	draw out/let hanging	[Add example]
噔	deng1	[Add meaning]	[Add example]
娣	di4	wife of a younger brother	[Add example]
薏	yi4	Coix lacryma	[Add example]
忝	tian3	to shame	[Add example]
咤	zha4	[Add meaning]	[Add example]
嗵	tong1	[Add meaning]	[Add example]
迤	yi2/yi3	winding, extending to	[Add example]
贲	ben1/bi4	energetic, bright	[Add example]
胪	lu2	belly/skin/to state	[Add example]
鍪	mou2	iron pot/metal cap	[Add example]
泸	lu2	name of a river/place name	[Add example]
蔫	nian1	fade/wither	[Add example]
刈	yi4	mow	[Add example]
僖	xi1	(surname)/cautious/merry/joyful	[Add example]
咿	yi1	(onomat.)	[Add example]
鹌	an1	quail	[Add example]
嗪	qin2	[Add meaning]	[Add example]
茏	long2	Polygonum posumbu	[Add example]
茯	fu2	Pachyma cocos/china root	[Add example]
岫	xiu4	cave/mountain peak	[Add example]
嵘	rong2	lofty	[Add example]
轱	gu1	[Add meaning]	[Add example]
怼	dui4	dislike/hate	[Add example]
铨	quan2	estimate/select	[Add example]
昕	xin1	dawn	[Add example]
郢	ying3	name of an ancient city	[Add example]
咩	mie1	the bleating of sheep	[Add example]
馊	sou1	rancid/soured (as food)	[Add example]
髡	kun1	make the head bald	[Add example]
澧	li3	(surname)/name of a river	[Add example]
苣	ju4	(lettuce)	[Add example]
濯	zhuo2	rinse/to cleanse	[Add example]
盥	guan4	wash (especially hands)	[Add example]
囡	nan1	one's daughter/to filch/to secrete	[Add example]
砺	li4	grind/sandstone	[Add example]
佘	she2	(surname)	[Add example]
谶	chen4	prophecy/omen	[Add example]
弑	shi4	murder a superior	[Add example]
楂	cha2/zha1	fell trees/raft/to hew, Chinese quince/hawthorn	[Add example]
翦	jian3	cut with scissors/scissors	[Add example]
怩	ni2	shy, timid, bashful/look ashame	[Add example]
蠼	qu2	[Add meaning]	[Add example]
霏	fei1	fall of snow	[Add example]
楹	ying2	pillar	[Add example]
讴	ou1	sing ballads/songs	[Add example]
锲	qie4	cut/to carve	[Add example]
慵	yong1	careless	[Add example]
胝	zhi1	callous	[Add example]
砭	bian1	a stone probe/acupuncture	[Add example]
潍	wei2	name of a river	[Add example]
杵	chu3	pestle/to poke	[Add example]
樾	yue4	shade of trees	[Add example]
帼	guo2	cap worn by women/feminine	[Add example]
碣	jie2	stone tablet	[Add example]
诌	zou1/zhou1	make up (a story)	[Add example]
徕	lai2	to come	[Add example]
胴	dong4	large intestine/torso	[Add example]
钴	gu3	cobalt	[Add example]
裟	sha1	Buddhist monk's robe	[Add example]
啶	ding4	-d + ine (chem.)	[Add example]
铣	xian3/xi3	shining metal	[Add example]
铱	yi1	iridium	[Add example]
楫	ji2	oar/to row	[Add example]
赭	zhe3	ocher	[Add example]
碛	qi4	moraine/rocks in shallow water	[Add example]
酊	ding3	intoxicated	[Add example]
魑	chi1	mountain elf	[Add example]
醛	quan2	aldehyde	[Add example]
剐	gua3	cut off the flesh as punishment	[Add example]
畦	qi2	furrow/small plot of farm land	[Add example]
陂	pi2/po1/bei1	reservoir, rugged/uneven	[Add example]
闶	kang1	[Add meaning]	[Add example]
阄	jiu1	(draw) lots/lot (in a game of chance)	[Add example]
祚	zuo4	blessing/the throne	[Add example]
鹘	hu2/gu3	falcon/migratory bird	[Add example]
泱	yang1	agitated (wind, cloud)/boundless	[Add example]
趄	ju1/qie4	hesitate/mark time, recline	[Add example]
骅	hua2	chestnut horse	[Add example]
陲	chui2	frontier	[Add example]
郧	yun2	name of a feudal state	[Add example]
倜	ti4	energetic/exalted/magnanimous	[Add example]
呤	ling2/ling4	purine in chem. compound/whisper	[Add example]
燧	sui4	fire/speculum	[Add example]
铉	xuan4	stand for bronze tripod (archeol.)/used in names, e.g. 卢武铉 President Loh Roh Mu-hyun of South Korea	[Add example]
粲	can4	beautiful/bright/splendid/smilingly	[Add example]
骶	di3	[Add meaning]	[Add example]
峁	mao3	[Add meaning]	[Add example]
忸	niu3	accustomed to/blush/be shy	[Add example]
渌	lu4	clear (water)/strain liquids	[Add example]
骞	qian1	defective/raise	[Add example]
髭	zi1	mustache	[Add example]
戡	kan1	kill/suppress	[Add example]
钨	wu1	tungsten	[Add example]
谲	jue2	deceitful	[Add example]
苋	xian4	Amarantus mangostanus	[Add example]
锃	zeng4	[Add meaning]	[Add example]
蜊	li2	clam	[Add example]
幄	wo4	tent	[Add example]
闼	ta4	door of an inner room	[Add example]
戕	qiang1	[Add meaning]	[Add example]
骊	li2	black horse/good horse	[Add example]
虢	guo2	name of an ancient state	[Add example]
烩	hui4	cooked in soy and vinegar	[Add example]
傥	tang3	if/unexpectedly	[Add example]
妲	da2	concubine of last Shang emperor	[Add example]
绌	chu4	crimson silk/deficiency/to stitch	[Add example]
桠	ya1	forking branch	[Add example]
袈	jia1	Buddhist monk's robe	[Add example]
鎗	qiang1	[Add meaning]	[Add example]
薮	sou3	marsh/place of concourse	[Add example]
揿	qin4	to press (bell)	[Add example]
杲	gao3	high/sun shines brightly/to shine	[Add example]
肓	huang1	region between heart and diaphragm	[Add example]
厝	cuo4	bury/to place/dispose	[Add example]
莅	li4	attend (official functions)	[Add example]
氤	yin1	generative forces/magic emanation	[Add example]
缙	jin4	red silk	[Add example]
衮	gun3	imperial robe	[Add example]
诟	gou4	sense of shame/to abuse	[Add example]
旖	yi3	fluttering of flag	[Add example]
硒	xi1	selenium	[Add example]
唁	yan4	condole with	[Add example]
嬗	shan4	changes and succession	[Add example]
硎	xing2	whetstone	[Add example]
裱	biao3	hang (paper)/mount (painting)	[Add example]
颦	pin2	knit the brows	[Add example]
質	zhi4	[Add meaning]	[Add example]
靥	ye4	dimple	[Add example]
纥	ge1/he2	knot, tassels	[Add example]
煨	wei1	simmer/to roast in ashes	[Add example]
礴	bo2	fill/extend	[Add example]
鏖	ao2	violent fighting	[Add example]
蝈	guo1	cyrtophyllus sp.	[Add example]
笏	hu4	tablet held at an audience	[Add example]
羿	yi4	name of a famous archer	[Add example]
鼐	nai4	incense tripod	[Add example]
湟	huang2	name of a river	[Add example]
甑	zeng4	caldron/rice pot	[Add example]
炜	wei3	glow/raging fire	[Add example]
煲	bao1	pot or saucepan/to boil/cook or heat	[Add example]
锉	cuo4	to file, a file (tool for shaping metal)/to file	[Add example]
笕	jian3	bamboo water pipe	[Add example]
喑	yin1	dumb	[Add example]
嶂	zhang4	cliff/range of peaks	[Add example]
浔	xun2	name of a river/steep bank	[Add example]
弭	mi3	to stop/repress	[Add example]
妪	yu4	brood over/old woman/protect	[Add example]
锂	li3	lithium	[Add example]
苡	yi3	plantago major l. var. asiatica	[Add example]
孳	zi1	industrious/produce/bear	[Add example]
颏	ke1/ke2	chin, chin	[Add example]
醴	li3	sweet wine	[Add example]
間	jian1	[Add meaning]	[Add example]
渚	zhu3	islet/bank	[Add example]
轭	e4	restrain/yoke	[Add example]
鹬	yu4	common snipe	[Add example]
蚝	hao2	[Add meaning]	[Add example]
黃	huang2	[Add meaning]	[Add example]
膘	biao1	fat of a stock animal	[Add example]
邛	qiong2	mound/place name	[Add example]
痨	lao2	tuberculosis	[Add example]
褡	da1	cummerbund	[Add example]
耦	ou3	pair/mate/ploughshare	[Add example]
覃	tan2	(surname)/deep	[Add example]
虛	xu1	[Add meaning]	[Add example]
馔	zhuan4	food/delicacies	[Add example]
篾	mie4	bamboo splints for baskets	[Add example]
兖	yan3	place name	[Add example]
阋	xi4	[Add meaning]	[Add example]
遨	ao2	make excursion/ramble/travel	[Add example]
爰	yuan2	therefore/to lead on to	[Add example]
痂	jia1	scab	[Add example]
艄	shao1	stern of boat	[Add example]
耨	nou4	hoe	[Add example]
沤	ou1/ou4	bubble/froth, steep	[Add example]
邋	la1	[Add meaning]	[Add example]
焓	han2	[Add meaning]	[Add example]
秣	mo4	feed a horse with grain/horse feed	[Add example]
昶	chang3	bright/long day	[Add example]
種	zhong3	[Add meaning]	[Add example]
變	bian4	[Add meaning]	[Add example]
窣	su1	[Add meaning]	[Add example]
绦	tao1	braid/cord/sash	[Add example]
俎	zu3	a stand for food at sacrifice	[Add example]
榫	sun3	tenon and mortise	[Add example]
蟪	hui4	(cicada)/Platypleura kaempferi	[Add example]
稗	bai4	millet/Panicum crus	[Add example]
謇	jian3	speak out boldly	[Add example]
氩	ya4	argonium	[Add example]
類	lei4	[Add meaning]	[Add example]
锴	kai3	high quality iron	[Add example]
龉	yu3	irregular teeth	[Add example]
烃	ting1	hydrocarbon	[Add example]
俣	yu3	big	[Add example]
嬷	ma1/mo2	ma/mamma	[Add example]
肱	gong1	brachium/humerus	[Add example]
鸢	yuan1	kite	[Add example]
笫	zi3	planks of bed/sleeping-mat	[Add example]
痤	cuo2	acne	[Add example]
陰	yin1	[Add meaning]	[Add example]
菏	he2	[Add meaning]	[Add example]
莆	pu2	place name	[Add example]
芨	ji2/ji1	Bletilla hyacinthina (mucilaginous)/Acronym for the Chinese Elder tree ?草	[Add example]
阕	que4	section of a song/shut	[Add example]
砣	tuo2	steelyard weight	[Add example]
碜	chen3	[Add meaning]	[Add example]
鼹	yan3	mole	[Add example]
長	chang2	[Add meaning]	[Add example]
猷	you2	consult with/to scheme	[Add example]
竽	yu2	(mus. instr.)	[Add example]
舸	ge3	barge	[Add example]
诓	kuang1	mislead/to swindle	[Add example]
錾	zan4	engrave	[Add example]
淬	cui4	dip into water/to temper	[Add example]
隗	wei3	(surname)/eminent/lofty	[Add example]
悌	ti4	do one's duty as a younger brother	[Add example]
姘	pin1	be a mistress or lover	[Add example]
槭	qi4	[Add meaning]	[Add example]
邈	miao3	profound/remote	[Add example]
婕	jie2	handsome	[Add example]
歙	she4/xi1	name of a district in Anhui	[Add example]
稹	zhen3	accumulate/fine and close	[Add example]
蹴	cu4	carefully/kick/tread on/stamp	[Add example]
砒	pi1	arsenic	[Add example]
痈	yong1	carbuncle	[Add example]
镏	liu2	lutecium	[Add example]
羯	jie2	castrate a ram/deer's skin	[Add example]
豕	shi3	hog/swine	[Add example]
鲂	fang2	bream/Zeus japanicus	[Add example]
蓖	bi4	the castor-oil plant	[Add example]
匦	gui3	small box	[Add example]
笤	tiao2	broom	[Add example]
峥	zheng1	excel/lofty	[Add example]
徭	yao2	compulsory service	[Add example]
浃	jia1	[Add meaning]	[Add example]
烊	yang2	molten/smelt	[Add example]
補	bu3	[Add meaning]	[Add example]
窸	xi1	[Add meaning]	[Add example]
酆	feng1	(surname)/name of an ancient city	[Add example]
缢	yi4	hang/strangle oneself	[Add example]
褓	bao3	cloth for carrying baby on back	[Add example]
蚨	fu2	(water-beetle)/money	[Add example]
翳	yi4	feather screen/to screen/to shade	[Add example]
趔	lie4	stumble	[Add example]
炔	que1/gui4	alkyne	[Add example]
誊	teng2	make a (clean) copy	[Add example]
赜	ze2	mysterious	[Add example]
仃	ding1	alone	[Add example]
勖	xu4	exhort/stimulate	[Add example]
葺	qi4	to repair	[Add example]
蚴	you4	larva	[Add example]
泷	long2/shuang1	torrential (rain), name of a river in Guangdong	[Add example]
蛴	qi2	larva/maggot	[Add example]
結	jie2	[Add meaning]	[Add example]
媸	chi1	ugly woman	[Add example]
俳	pai2	irresolute/not serious/variety show	[Add example]
诖	gua4	deceive/disturb	[Add example]
茑	niao3	grossulariaceae	[Add example]
逡	qun1	shrink from	[Add example]
孱	can4/chan2	dodger, coward/weak	[Add example]
砦	zhai4	stronghold/stockade	[Add example]
跸	bi4	to clear streets when emperor tours	[Add example]
祜	hu4	celestial blessing	[Add example]
伉	kang4	husband/wife	[Add example]
溴	xiu4	bromine	[Add example]
屐	ji1	clogs	[Add example]
飚	biao1	[Add meaning]	[Add example]
蛞	kuo4	[Add meaning]	[Add example]
鏡	jing4	[Add meaning]	[Add example]
掮	qian2	carry on shoulders	[Add example]
崆	kong1	name of a mountain	[Add example]
庾	yu3	(surname)/name of a mountain	[Add example]
橛	jue2	a peg/low post	[Add example]
矸	gan1	[Add meaning]	[Add example]
鸨	bao3	Chinese bustard/procuress	[Add example]
圻	qi2	boundary/a border	[Add example]
缂	ke4	to woof	[Add example]
蒯	kuai3	a rush/scirpus cyperinus	[Add example]
诹	zou1	choose/consult	[Add example]
啭	zhuan4	sing, chirp, warble, twitter	[Add example]
饧	xing2/tang2	malt-sugar/molasses	[Add example]
镉	ge2	cadmium	[Add example]
鸪	gu1	partridge/Francolinus chinensis	[Add example]
蛩	qiong2	anxious/grasshopper/a cricket	[Add example]
蠖	huo4	looper caterpillar	[Add example]
說	shuo1	[Add meaning]	[Add example]
劭	shao4	(surname)/stimulate to effort	[Add example]
哐	kuang1	[Add meaning]	[Add example]
崧	song1	lofty/name of a mountain in Henan	[Add example]
杼	zhu4	shuttle of a loom	[Add example]
棂	ling2	lattice, the lattice of a window a sill, a lintel	[Add example]
螫	shi4/zhe1	to sting, to sting	[Add example]
龃	ju3	irregular/uneven teeth	[Add example]
饔	yong1	dressed food/first meal of the day	[Add example]
遑	huang2	leisure	[Add example]
颢	hao4	bright/white	[Add example]
腱	jian4	gristle	[Add example]
襁	qiang3	cloth for carrying baby on back	[Add example]
忾	kai4	anger	[Add example]
濠	hao2	trench	[Add example]
牝	pin4	female	[Add example]
蛄	gu1	mole-cricket	[Add example]
鲆	ping2	[Add meaning]	[Add example]
嗄	a2/sha4	ah (exclamatory part.), hoarse	[Add example]
灏	hao4	vast (of water)	[Add example]
疥	jie4	scabies	[Add example]
苜	mu4	clover	[Add example]
荞	qiao2	buckwheat	[Add example]
嘣	beng1	[Add meaning]	[Add example]
夤	yin2	late at night	[Add example]
砝	fa3	[Add meaning]	[Add example]
颞	nie4	temporal bones	[Add example]
開	kai1	[Add meaning]	[Add example]
忤	wu3	disobedient/unfilial	[Add example]
遢	ta4/ta1	careless, negligent, slipshod	[Add example]
旎	ni3	fluttering of flags	[Add example]
瘛	chi4	[Add meaning]	[Add example]
魉	liang3	sprite/fairy	[Add example]
辇	nian3	emperor's carriage	[Add example]
見	jian4	[Add meaning]	[Add example]
瓤	rang2	pulp of fruit	[Add example]
荥	xing2/ying2	place name	[Add example]
涫	guan4	[Add meaning]	[Add example]
娌	li3	husband's brother's wife	[Add example]
氚	chuan1	tritium	[Add example]
臁	lian2	[Add meaning]	[Add example]
毂	gu1/gu3	wheel, hub of wheel	[Add example]
碇	ding4	anchor	[Add example]
毖	bi4	careful/prevent	[Add example]
壅	yong1	obstruct/stop up	[Add example]
吡	bi3	[Add meaning]	[Add example]
缛	ru4	adorned/beautiful	[Add example]
玮	wei3	(reddish jade)/precious/rare	[Add example]
羟	qiang3	hydroxyl (radical)	[Add example]
還	hai2	[Add meaning]	[Add example]
珈	jia1	gamma/jewelry	[Add example]
颀	qi2	tall	[Add example]
虼	ge4	flea	[Add example]
祇	qi2	[Add meaning]	[Add example]
佝	gou1	[Add meaning]	[Add example]
翕	xi4/xi1	agree	[Add example]
遴	lin2	(surname)/select for appointment	[Add example]
珏	jue2	gems mounted together	[Add example]
郛	fu2	suburbs	[Add example]
較	jiao4	[Add meaning]	[Add example]
驗	yan4	[Add meaning]	[Add example]
玖	jiu3	(black stone)/nine (fraud-proof)	[Add example]
蹇	jian3	(surname)/difficulty/lame	[Add example]
逋	bu1	flee/abscond/owe	[Add example]
氅	chang3	overcoat	[Add example]
粽	zong4	rice dumplings wrapped in leaves	[Add example]
诂	gu3	comment/explain	[Add example]
岢	ke3	name of a mountain	[Add example]
聒	guo1	[Add meaning]	[Add example]
髁	ke1	condyles	[Add example]
黍	shu3	broomcorn millet/glutinous millet	[Add example]
芾	fei4/fu2	small, luxuriance of vegetation	[Add example]
淝	fei2	name of a river	[Add example]
鲎	hou4	king crab	[Add example]
鞣	rou2	suede/chamois/tannin/to tan	[Add example]
髋	kuan1	pelvis/pelvic	[Add example]
闳	hong2	(surname)/big/gate	[Add example]
潆	ying2	eddy/small river	[Add example]
汨	mi4	name of a river	[Add example]
胍	gua1	guanidine	[Add example]
阏	e4/yan1	shut/stop, first wives of xiong-nu chiefs	[Add example]
钤	qian2	latch of door/seal	[Add example]
鹜	wu4	[Add meaning]	[Add example]
鬈	quan2	to curl/curled	[Add example]
铵	an3	ammonium	[Add example]
戬	jian3	carry to the utmost/to cut	[Add example]
點	dian3	[Add meaning]	[Add example]
崮	gu4	(element in mountain names)	[Add example]
枰	ping2	chess-like game	[Add example]
樯	qiang2	boom/mast	[Add example]
脍	kuai4	chopped meat or fish	[Add example]
畲	yu2/she1	cultivated field	[Add example]
衾	qin1	coverlet/quilt	[Add example]
蹼	pu3	web (of feet of ducks, frogs, etc.)	[Add example]
題	ti2	[Add meaning]	[Add example]
劬	qu2	labor	[Add example]
咭	ji1	[Add meaning]	[Add example]
囫	hu2	whole/in one lump	[Add example]
洱	er3	name of a river	[Add example]
刎	wen3	cut across (throat)	[Add example]
芏	du4	[Add meaning]	[Add example]
琊	ya2	[Add meaning]	[Add example]
碚	bei4	place name in Chongqing	[Add example]
鳕	xue3	codfish/Gadus macrocephalus	[Add example]
谪	zhe2	disgrace (an official)/find fault	[Add example]
芎	xiong1	[Add meaning]	[Add example]
恂	xun2	sincere	[Add example]
槿	jin3	Hibiscus syriacus/transient	[Add example]
鲢	lian2	Hypophthalmichthys moritrix	[Add example]
鲧	gun3	father of great yeu	[Add example]
嘧	mi4	(phonetic) as in pyrimidine	[Add example]
绀	gan4	violet or purple	[Add example]
郦	li4	(surname)/ancient place name	[Add example]
噱	jue2	loud laughter	[Add example]
浠	xi1	name of a river in Hubei	[Add example]
潸	shan1	tearfully	[Add example]
跏	jia1	sit cross-legged	[Add example]
鲶	nian2	sheat	[Add example]
矍	jue2	(surname)/glance fearfully	[Add example]
苌	chang2	carambola	[Add example]
抻	chen1	[Add meaning]	[Add example]
琰	yan3	gem/glitter of gems	[Add example]
鹚	ci2	[Add meaning]	[Add example]
龆	tiao2	shed the milk teeth/young	[Add example]
臬	nie4	provincial judge	[Add example]
芄	wan2	Metaplexis stauntoni	[Add example]
呔	tai3	[Add meaning]	[Add example]
雒	luo4	black horse with white mane/fearful	[Add example]
觞	shang1	feast/goblet	[Add example]
钒	fan2	vanadium	[Add example]
饫	yu4	full (as of eating)	[Add example]
阒	qu4	live alone/quiet	[Add example]
槎	cha2	a raft made of bamboo or wood/to fell trees/to hew	[Add example]
鸩	zhen4	poisonous/to poison	[Add example]
舂	chong1	to pound (grain)/beat	[Add example]
谠	dang3	advice/counsels	[Add example]
阡	qian1	road leading north and south	[Add example]
莒	ju3	(fibrous plant)	[Add example]
萸	yu2	cornelian cherry	[Add example]
妗	jin4	wife of mother's brother	[Add example]
稔	ren3	ripe grain	[Add example]
穰	rang2	(surname)/abundant/stalk of grain	[Add example]
蚧	jie4	horned toad	[Add example]
餍	yan4	eat to the full	[Add example]
谯	qiao2/qiao4	(surname)/drum tower, ridicule/to blame	[Add example]
芗	xiang1	(Fujian drama)	[Add example]
菸	yan1	cigarette/tobacco	[Add example]
葩	pa1	corolla of flower	[Add example]
踔	chuo1	[Add meaning]	[Add example]
厣	yan3	operculum	[Add example]
佻	tiao1	frivolous/unsteady/delay	[Add example]
嘌	piao4	[Add meaning]	[Add example]
饩	xi4	grain ration/sacrificial victim	[Add example]
钏	chuan4	an armlet/bracelet	[Add example]
蠓	meng3	grasshopper/midge/sandfly	[Add example]
黩	du2	blacken/constantly/to insult	[Add example]
倨	ju4	stubborn	[Add example]
腸	chang2	[Add meaning]	[Add example]
缬	xie2	knot/tie a knot	[Add example]
殚	dan1	entirely/to exhaust	[Add example]
钿	dian4/tian2	gold inlaid work, gold inlaid work	[Add example]
鎏	liu2	bessemerizing of matte	[Add example]
恁	ren4/nin2	that, like this, thus, so, such	[Add example]
藿	huo4	Lophanthus rugosus/beans	[Add example]
囟	xin4	skull/top of head	[Add example]
鄣	zhang1	place name	[Add example]
呋	fu1	[Add meaning]	[Add example]
